CustID,Week,Calls,Minutes,Amt
1046,1,56,224,11.2
1046,2,28,336,67.2
1046,3,28,420,96.6
1046,4,133,1596,207.48
1046,5,35,350,66.5
1046,6,70,490,83.3
1046,7,63,315,63
1046,8,140,700,35
1046,9,91,364,58.24
1046,10,196,588,141.12
1046,11,84,336,87.36
1046,12,21,21,2.94
1046,13,189,189,24.57
1046,14,14,42,12.6
1046,15,140,1680,252
1046,16,63,126,25.2
1046,17,70,490,117.6
1046,18,161,1288,347.76
1046,19,56,168,13.44
1046,20,140,280,16.8
1046,21,77,154,23.1
1046,22,56,112,28
1046,23,56,392,109.76
1046,24,63,252,12.6
1047,1,70,840,92.4
1047,2,7,7,0.91
1047,3,21,315,28.35
1047,4,168,168,33.6
1047,5,14,70,7.7
1047,6,70,1050,241.5
1047,7,91,273,16.38
1047,8,84,672,80.64
1047,9,28,392,39.2
1047,10,189,567,34.02
1047,11,140,140,23.8
1047,12,140,140,18.2
1047,13,133,1862,223.44
1047,14,70,840,92.4
1047,15,154,154,35.42
1047,16,56,56,4.48
1047,17,28,56,7.84
1047,18,168,504,25.2
1047,19,70,700,91
1047,20,154,1540,200.2
1047,21,182,546,158.34
1047,22,112,1008,80.64
1047,23,161,1932,405.72
1047,24,35,315,31.5
1048,1,63,63,17.64
1048,2,42,210,14.7
1048,3,140,140,19.6
1048,4,70,630,69.3
1048,5,42,546,163.8
1048,6,56,280,36.4
1048,7,28,224,11.2
1048,8,140,1960,568.4
1048,9,21,294,61.74
1048,10,133,665,186.2
1048,11,112,784,156.8
1048,12,154,2156,603.68
1048,13,21,147,36.75
1048,14,28,28,6.72
1048,15,63,315,59.85
1048,16,70,140,18.2
1048,17,7,28,5.04
1048,18,140,1400,154
1048,19,70,210,27.3
1048,20,63,441,22.05
1048,21,63,630,157.5
1048,22,126,882,264.6
1048,23,175,1575,204.75
1048,24,42,168,42
1049,1,56,280,22.4
1049,2,42,210,29.4
1049,3,154,1540,446.6
1049,4,42,630,63
1049,5,21,147,10.29
1049,6,56,840,243.6
1049,7,21,294,55.86
1049,8,112,1680,252
1049,9,140,1960,509.6
1049,10,21,42,9.66
1049,11,91,1274,280.28
1049,12,63,189,52.92
1049,13,42,378,18.9
1049,14,7,35,4.55
1049,15,35,35,8.75
1049,16,70,280,47.6
1049,17,14,126,18.9
1049,18,112,336,63.84
1049,19,70,70,9.8
1049,20,35,525,110.25
1049,21,49,392,105.84
1049,22,112,1680,453.6
1049,23,42,252,57.96
1049,24,28,28,6.44
1050,1,56,112,21.28
1050,2,7,56,3.36
1050,3,63,189,22.68
1050,4,175,175,40.25
1050,5,70,1050,273
1050,6,70,700,77
1050,7,140,140,11.2
1050,8,91,728,72.8
1050,9,154,1848,369.6
1050,10,42,210,21
1050,11,56,168,50.4
1050,12,35,105,23.1
1050,13,21,84,6.72
1050,14,14,28,1.4
1050,15,140,1120,123.2
1050,16,70,630,107.1
1050,17,56,112,20.16
1050,18,196,196,31.36
1050,19,63,126,18.9
1050,20,140,700,203
1050,21,70,490,63.7
1050,22,105,210,23.1
1050,23,161,1127,293.02
1050,24,14,112,25.76
1051,1,63,504,131.04
1051,2,28,112,12.32
1051,3,35,70,17.5
1051,4,154,1232,147.84
1051,5,7,105,25.2
1051,6,63,315,28.35
1051,7,154,770,169.4
1051,8,56,448,85.12
1051,9,63,189,39.69
1051,10,21,294,35.28
1051,11,161,161,32.2
1051,12,140,1120,224
1051,13,28,364,21.84
1051,14,56,448,107.52
1051,15,182,1274,63.7
1051,16,63,126,37.8
1051,17,42,126,25.2
1051,18,203,406,36.54
1051,19,56,336,47.04
1051,20,182,1092,98.28
1051,21,21,210,14.7
1051,22,49,490,93.1
1051,23,42,504,126
1051,24,70,140,32.2
1052,1,56,112,26.88
1052,2,63,378,41.58
1052,3,140,700,154
1052,4,42,336,60.48
1052,5,49,735,169.05
1052,6,56,112,28
1052,7,63,504,126
1052,8,161,1127,169.05
1052,9,35,140,15.4
1052,10,28,140,18.2
1052,11,91,273,38.22
1052,12,182,1274,114.66
1052,13,161,1610,338.1
1052,14,42,336,36.96
1052,15,70,420,100.8
1052,16,56,168,35.28
1052,17,42,42,11.34
1052,18,133,798,239.4
1052,19,56,168,26.88
1052,20,70,1050,262.5
1052,21,21,315,56.7
1052,22,77,1155,57.75
1052,23,140,1400,224
1052,24,35,350,77
1053,1,63,378,37.8
1053,2,28,56,7.28
1053,3,182,910,54.6
1053,4,63,63,18.27
1053,5,70,1050,178.5
1053,6,70,140,25.2
1053,7,35,70,4.2
1053,8,91,1365,354.9
1053,9,140,1120,257.6
1053,10,161,1449,304.29
1053,11,49,392,23.52
1053,12,70,910,100.1
1053,13,70,280,47.6
1053,14,42,252,17.64
1053,15,126,1260,327.6
1053,16,56,448,58.24
1053,17,63,504,115.92
1053,18,203,609,36.54
1053,19,63,441,132.3
1053,20,126,882,114.66
1053,21,28,196,17.64
1053,22,112,560,84
1053,23,84,924,175.56
1053,24,63,567,85.05
1054,1,70,630,69.3
1054,2,63,441,57.33
1054,3,70,420,46.2
1054,4,154,1694,355.74
1054,5,14,14,3.78
1054,6,70,210,27.3
1054,7,140,700,119
1054,8,49,588,111.72
1054,9,182,546,38.22
1054,10,70,700,161
1054,11,119,1547,324.87
1054,12,126,1134,170.1
1054,13,98,588,152.88
1054,14,63,126,35.28
1054,15,182,1638,81.9
1054,16,63,504,50.4
1054,17,49,196,15.68
1054,18,112,784,235.2
1054,19,63,126,12.6
1054,20,182,1092,163.8
1054,21,182,1274,89.18
1054,22,119,476,104.72
1054,23,140,1120,324.8
1054,24,49,637,133.77
1055,1,63,504,75.6
1055,2,42,420,109.2
1055,3,126,252,47.88
1055,4,63,504,40.32
1055,5,21,210,10.5
1055,6,70,1050,273
1055,7,182,2184,131.04
1055,8,119,476,71.4
1055,9,70,210,21
1055,10,98,882,70.56
1055,11,133,1197,275.31
1055,12,182,728,196.56
1055,13,84,924,277.2
1055,14,49,147,16.17
1055,15,49,490,107.8
1055,16,63,63,10.08
1055,17,35,315,59.85
1055,18,105,210,37.8
1055,19,56,168,38.64
1055,20,49,343,58.31
1055,21,70,910,245.7
1055,22,63,441,79.38
1055,23,112,336,100.8
1055,24,56,560,50.4
1056,1,63,630,176.4
1056,2,42,42,8.4
1056,3,182,1456,305.76
1056,4,112,1008,171.36
1056,5,42,378,98.28
1056,6,63,126,23.94
1056,7,70,210,31.5
1056,8,133,532,79.8
1056,9,126,378,60.48
1056,10,84,252,37.8
1056,11,133,133,21.28
1056,12,49,392,90.16
1056,13,182,2002,340.34
1056,14,35,350,52.5
1056,15,56,56,7.28
1056,16,56,504,100.8
1056,17,35,140,36.4
1056,18,126,1260,239.4
1056,19,56,504,120.96
1056,20,56,784,54.88
1056,21,147,147,16.17
1056,22,140,1960,431.2
1056,23,91,637,108.29
1056,24,14,98,9.8
1057,1,63,630,50.4
1057,2,21,210,29.4
1057,3,49,196,43.12
1057,4,49,343,20.58
1057,5,28,56,16.24
1057,6,56,504,100.8
1057,7,126,504,45.36
1057,8,133,1330,66.5
1057,9,182,910,154.7
1057,10,182,2366,331.24
1057,11,133,1064,170.24
1057,12,56,504,35.28
1057,13,119,833,158.27
1057,14,35,350,87.5
1057,15,7,7,1.68
1057,16,56,224,58.24
1057,17,63,315,15.75
1057,18,56,112,32.48
1057,19,49,735,147
1057,20,7,21,4.2
1057,21,91,273,81.9
1057,22,133,399,31.92
1057,23,56,168,13.44
1057,24,14,154,36.96
1058,1,56,504,30.24
1058,2,21,42,9.66
1058,3,56,112,10.08
1058,4,49,490,73.5
1058,5,21,210,52.5
1058,6,56,840,218.4
1058,7,182,910,136.5
1058,8,133,133,34.58
1058,9,49,539,145.53
1058,10,119,238,71.4
1058,11,56,504,115.92
1058,12,7,77,3.85
1058,13,210,1890,264.6
1058,14,63,315,66.15
1058,15,126,252,17.64
1058,16,49,245,41.65
1058,17,119,1190,333.2
1058,18,70,1050,147
1058,19,7,28,5.04
1058,20,126,1134,68.04
1058,21,154,1232,197.12
1058,22,56,504,70.56
1058,23,161,161,8.05
1058,24,7,21,4.2
1059,1,56,112,32.48
1059,2,63,252,73.08
1059,3,7,105,23.1
1059,4,119,357,39.27
1059,5,14,70,18.9
1059,6,63,252,40.32
1059,7,49,245,36.75
1059,8,56,224,53.76
1059,9,56,280,28
1059,10,210,1050,262.5
1059,11,112,1232,295.68
1059,12,126,1008,171.36
1059,13,133,1596,223.44
1059,14,119,238,11.9
1059,15,21,84,14.28
1059,16,7,35,4.9
1059,17,133,266,79.8
1059,18,63,441,57.33
1059,19,14,56,12.32
1059,20,112,560,39.2
1059,21,189,1323,291.06
1059,22,63,315,69.3
1059,23,91,364,98.28
1059,24,21,210,42
1060,1,56,224,15.68
1060,2,49,686,185.22
1060,3,126,882,97.02
1060,4,28,84,15.96
1060,5,42,378,68.04
1060,6,63,315,37.8
1060,7,56,280,58.8
1060,8,112,1456,131.04
1060,9,7,63,18.27
1060,10,133,931,204.82
1060,11,77,1155,184.8
1060,12,21,168,50.4
1060,13,56,392,105.84
1060,14,133,532,138.32
1060,15,133,1862,353.78
1060,16,14,112,21.28
1060,17,147,1029,185.22
1060,18,63,252,70.56
1060,19,63,126,18.9
1060,20,133,1064,191.52
1060,21,210,420,105
1060,22,56,840,168
1060,23,49,441,101.43
1060,24,28,56,15.68
1061,1,63,882,44.1
1061,2,28,392,74.48
1061,3,21,315,37.8
1061,4,91,364,69.16
1061,5,63,315,56.7
1061,6,56,448,103.04
1061,7,7,91,14.56
1061,8,77,1078,183.26
1061,9,126,882,238.14
1061,10,126,1260,75.6
1061,11,119,595,71.4
1061,12,133,798,111.72
1061,13,70,700,203
1061,14,147,2058,432.18
1061,15,119,1666,116.62
1061,16,63,630,88.2
1061,17,63,504,70.56
1061,18,56,280,25.2
1061,19,35,70,13.3
1061,20,105,210,29.4
1061,21,210,1680,453.6
1061,22,77,308,40.04
1061,23,119,357,78.54
1061,24,35,490,117.6
1062,1,56,784,235.2
1062,2,35,490,117.6
1062,3,133,665,66.5
1062,4,63,126,35.28
1062,5,42,336,26.88
1062,6,56,784,211.68
1062,7,126,1764,141.12
1062,8,56,840,226.8
1062,9,119,1190,190.4
1062,10,133,665,166.25
1062,11,133,931,65.17
1062,12,119,119,11.9
1062,13,63,882,52.92
1062,14,63,882,132.3
1062,15,133,1862,484.12
1062,16,35,70,7.7
1062,17,49,147,42.63
1062,18,56,112,15.68
1062,19,70,700,168
1062,20,140,280,30.8
1062,21,196,2352,376.32
1062,22,161,644,96.6
1062,23,133,266,50.54
1062,24,56,280,22.4
1063,1,56,784,117.6
1063,2,70,840,42
1063,3,119,1190,273.7
1063,4,28,280,53.2
1063,5,49,196,45.08
1063,6,49,147,14.7
1063,7,112,1680,470.4
1063,8,70,560,106.4
1063,9,133,399,23.94
1063,10,126,126,31.5
1063,11,147,588,88.2
1063,12,133,665,113.05
1063,13,63,315,59.85
1063,14,49,686,54.88
1063,15,168,2016,504
1063,16,70,350,94.5
1063,17,63,567,34.02
1063,18,70,700,175
1063,19,14,140,9.8
1063,20,126,1008,181.44
1063,21,7,7,1.05
1063,22,70,630,138.6
1063,23,133,1064,180.88
1063,24,14,84,15.12
1064,1,70,840,67.2
1064,2,35,245,31.85
1064,3,133,665,113.05
1064,4,77,539,43.12
1064,5,28,56,5.6
1064,6,7,63,13.86
1064,7,133,931,74.48
1064,8,63,315,78.75
1064,9,147,441,26.46
1064,10,168,168,10.08
1064,11,63,315,40.95
1064,12,168,840,184.8
1064,13,56,224,60.48
1064,14,63,756,173.88
1064,15,77,539,80.85
1064,16,14,126,8.82
1064,17,56,280,44.8
1064,18,70,210,42
1064,19,63,63,3.78
1064,20,105,1155,219.45
1064,21,70,350,66.5
1064,22,168,1848,498.96
1064,23,133,1330,79.8
1064,24,14,140,21
1065,1,56,56,3.36
1065,2,35,105,9.45
1065,3,168,840,134.4
1065,4,63,819,81.9
1065,5,35,525,152.25
1065,6,14,42,10.92
1065,7,105,525,99.75
1065,8,63,945,274.05
1065,9,63,252,30.24
1065,10,154,770,223.3
1065,11,49,98,9.8
1065,12,77,1155,242.55
1065,13,56,112,26.88
1065,14,56,112,26.88
1065,15,133,399,43.89
1065,16,63,315,88.2
1065,17,161,1771,389.62
1065,18,70,70,14.7
1065,19,7,91,24.57
1065,20,147,147,44.1
1065,21,112,448,129.92
1065,22,161,161,40.25
1065,23,56,112,8.96
1065,24,14,126,17.64
1066,1,63,630,44.1
1066,2,14,210,48.3
1066,3,77,154,12.32
1066,4,70,630,88.2
1066,5,42,294,49.98
1066,6,63,945,122.85
1066,7,140,560,56
1066,8,56,560,151.2
1066,9,49,490,44.1
1066,10,35,70,8.4
1066,11,63,567,147.42
1066,12,133,1064,95.76
1066,13,70,1050,315
1066,14,161,483,48.3
1066,15,35,525,31.5
1066,16,7,77,10.01
1066,17,98,882,79.38
1066,18,56,728,50.96
1066,19,14,56,16.24
1066,20,189,756,196.56
1066,21,14,112,8.96
1066,22,112,448,49.28
1066,23,112,112,29.12
1066,24,56,672,73.92
1067,1,70,1050,105
1067,2,42,630,31.5
1067,3,133,266,21.28
1067,4,63,945,160.65
1067,5,14,210,46.2
1067,6,35,350,35
1067,7,126,252,55.44
1067,8,56,56,14
1067,9,63,630,75.6
1067,10,175,1750,87.5
1067,11,56,224,15.68
1067,12,35,280,42
1067,13,70,630,132.3
1067,14,98,1470,426.3
1067,15,91,1365,109.2
1067,16,14,140,11.2
1067,17,91,364,72.8
1067,18,63,441,92.61
1067,19,21,84,17.64
1067,20,126,1260,352.8
1067,21,154,770,69.3
1067,22,63,630,56.7
1067,23,77,154,18.48
1067,24,63,441,123.48
1068,1,63,945,179.55
1068,2,21,189,13.23
1068,3,35,315,44.1
1068,4,91,1365,68.25
1068,5,42,210,60.9
1068,6,70,1050,262.5
1068,7,105,525,131.25
1068,8,70,630,75.6
1068,9,56,448,35.84
1068,10,112,672,120.96
1068,11,161,483,38.64
1068,12,91,455,86.45
1068,13,70,630,107.1
1068,14,91,1365,368.55
1068,15,126,882,79.38
1068,16,21,84,6.72
1068,17,161,1288,231.84
1068,18,63,126,20.16
1068,19,56,504,95.76
1068,20,189,189,51.03
1068,21,35,210,33.6
1068,22,91,1365,204.75
1068,23,119,357,35.7
1068,24,7,84,10.08
1069,1,56,392,27.44
1069,2,70,210,42
1069,3,91,1365,95.55
1069,4,28,420,105
1069,5,14,210,48.3
1069,6,14,70,14
1069,7,147,1323,66.15
1069,8,70,210,10.5
1069,9,161,2093,606.97
1069,10,175,525,115.5
1069,11,98,294,70.56
1069,12,126,1638,425.88
1069,13,56,56,4.48
1069,14,161,805,80.5
1069,15,63,504,151.2
1069,16,56,448,40.32
1069,17,140,560,140
1069,18,63,567,39.69
1069,19,56,168,23.52
1069,20,203,2030,223.3
1069,21,161,1127,180.32
1069,22,77,770,200.2
1069,23,133,1197,359.1
1069,24,189,945,132.3
1070,1,70,490,73.5
1070,2,7,63,11.34
1070,3,126,126,35.28
1070,4,21,315,50.4
1070,5,70,210,42
1070,6,63,693,173.25
1070,7,189,1890,207.9
1070,8,70,70,4.9
1070,9,98,196,39.2
1070,10,84,420,84
1070,11,91,182,16.38
1070,12,63,63,10.08
1070,13,63,378,22.68
1070,14,140,1400,294
1070,15,140,980,186.2
1070,16,56,224,53.76
1070,17,56,56,4.48
1070,18,56,504,151.2
1070,19,70,350,24.5
1070,20,140,420,75.6
1070,21,182,364,83.72
1070,22,140,420,25.2
1070,23,147,1176,176.4
1070,24,35,245,44.1
1071,1,63,63,6.3
1071,2,49,539,123.97
1071,3,63,252,47.88
1071,4,140,140,32.2
1071,5,28,140,18.2
1071,6,7,70,11.2
1071,7,126,126,15.12
1071,8,56,392,19.6
1071,9,91,1365,136.5
1071,10,175,175,17.5
1071,11,161,1127,157.78
1071,12,140,700,203
1071,13,63,567,147.42
1071,14,56,448,22.4
1071,15,42,462,110.88
1071,16,70,70,10.5
1071,17,147,1029,288.12
1071,18,56,280,14
1071,19,56,224,22.4
1071,20,112,224,49.28
1071,21,14,140,39.2
1072,1,63,693,103.95
1072,2,70,1050,73.5
1072,3,140,700,56
1072,4,154,1540,277.2
1072,5,7,14,0.7
1072,6,14,56,8.4
1072,7,189,1890,340.2
1072,8,63,63,12.6
1072,9,161,483,38.64
1072,10,154,1540,231
1072,11,140,1400,126
1072,12,42,252,52.92
1072,13,63,315,15.75
1072,14,147,1617,242.55
1072,15,189,945,226.8
1072,16,56,168,47.04
1072,17,28,392,82.32
1072,18,63,252,50.4
1072,19,21,126,15.12
1072,20,175,525,26.25
1072,21,56,560,95.2
1072,22,126,882,79.38
1072,23,63,252,30.24
1072,24,189,189,28.35
1073,1,70,1050,178.5
1073,2,14,126,12.6
1073,3,42,378,79.38
1073,4,63,126,32.76
1073,5,14,140,30.8
1073,6,21,210,39.9
1073,7,203,609,103.53
1073,8,63,315,31.5
1073,9,140,1260,201.6
1073,10,56,168,42
1073,11,56,280,30.8
1073,12,189,945,226.8
1073,13,56,280,22.4
1073,14,28,140,26.6
1073,15,56,504,35.28
1073,16,21,294,73.5
1073,17,154,616,184.8
1073,18,56,392,43.12
1073,19,21,42,2.52
1073,20,210,1470,264.6
1073,21,28,252,47.88
1073,22,168,1176,94.08
1073,23,49,294,88.2
1073,24,126,1008,120.96
1074,1,70,630,75.6
1074,2,21,147,20.58
1074,3,189,1701,357.21
1074,4,35,70,11.2
1074,5,56,56,8.4
1074,6,56,840,58.8
1074,7,140,980,274.4
1074,8,63,567,28.35
1074,9,56,840,100.8
1074,10,91,273,51.87
1074,11,147,441,119.07
1074,12,56,840,92.4
1074,13,56,728,211.12
1074,14,154,1386,69.3
1074,15,196,1372,109.76
1074,16,21,63,6.93
1074,17,77,308,49.28
1074,18,70,140,28
1074,19,14,28,5.88
1074,20,147,1176,82.32
1074,21,14,28,7.56
1074,22,49,392,113.68
1074,23,63,189,41.58
1074,24,35,455,136.5
1075,1,63,441,119.07
1075,2,42,420,105
1075,3,56,224,60.48
1075,4,140,420,67.2
1075,5,42,630,50.4
1075,6,56,560,50.4
1075,7,175,1575,94.5
1075,8,56,728,160.16
1075,9,147,147,14.7
1075,10,35,245,51.45
1075,11,28,392,113.68
1075,12,196,784,117.6
1075,13,63,252,57.96
1075,14,77,539,113.19
1075,15,175,1750,507.5
1075,16,14,98,7.84
1075,17,182,364,98.28
1075,18,70,490,39.2
1075,19,70,70,16.8
1075,20,105,420,84
1075,21,210,420,117.6
1075,22,84,672,168
1075,23,56,56,8.4
1075,24,14,126,7.56
1076,1,56,560,128.8
1076,2,28,84,22.68
1076,3,196,1372,397.88
1076,4,182,910,163.8
1076,5,42,168,38.64
1076,6,70,140,40.6
1076,7,210,2100,126
1076,8,56,560,78.4
1076,9,28,280,64.4
1076,10,168,2352,423.36
1076,11,154,462,133.98
1076,12,175,2275,659.75
1076,13,56,560,128.8
1076,14,182,1820,273
1076,15,28,84,5.88
1076,16,70,280,84
1076,17,84,840,151.2
1076,18,63,315,44.1
1076,19,70,560,89.6
1076,20,175,875,183.75
1076,21,147,588,117.6
1076,22,126,1008,241.92
1076,23,161,1288,244.72
1076,24,140,980,254.8
1077,1,56,168,33.6
1077,2,21,63,18.9
1077,3,175,525,52.5
1077,4,70,490,137.2
1077,5,63,63,12.6
1077,6,56,840,201.6
1077,7,147,1470,441
1077,8,63,441,26.46
1077,9,154,308,40.04
1077,10,175,525,105
1077,11,77,693,131.67
1077,12,28,420,96.6
1077,13,70,420,29.4
1077,14,84,252,65.52
1077,15,182,546,147.42
1077,16,70,560,156.8
1077,17,133,1729,518.7
1077,18,63,504,65.52
1077,19,21,63,8.82
1077,20,133,133,34.58
1077,21,112,1568,156.8
1077,22,140,140,28
1077,23,98,196,31.36
1077,24,133,1596,111.72
1078,1,70,210,48.3
1078,2,14,56,9.52
1078,3,28,252,37.8
1078,4,126,504,131.04
1078,5,49,735,205.8
1078,6,21,147,44.1
1078,7,105,735,205.8
1078,8,56,616,92.4
1078,9,77,154,20.02
1078,10,112,1008,80.64
1078,11,182,728,65.52
1078,12,182,546,32.76
1078,13,70,630,63
1078,14,133,399,23.94
1078,15,77,308,73.92
1078,16,21,273,32.76
1078,17,168,1512,166.32
1078,18,70,210,50.4
1078,19,56,224,29.12
1078,20,189,1701,102.06
1078,21,161,2254,518.42
1078,22,98,392,66.64
1078,23,91,910,45.5
1078,24,196,1372,384.16
1079,1,56,224,49.28
1079,2,42,420,126
1079,3,182,1638,376.74
1079,4,182,1456,276.64
1079,5,35,245,44.1
1079,6,21,168,36.96
1079,7,175,1925,192.5
1079,8,70,700,63
1079,9,182,728,152.88
1079,10,56,168,21.84
1079,11,84,1260,378
1079,12,77,693,117.81
1079,13,63,567,68.04
1079,14,168,672,47.04
1079,15,154,1078,64.68
1079,16,56,504,131.04
1079,17,56,448,94.08
1079,18,56,392,78.4
1079,19,70,980,68.6
1079,20,154,308,49.28
1079,21,91,1274,152.88
1079,22,161,805,161
1079,23,161,322,67.62
1079,24,140,840,151.2
1080,1,63,504,146.16
1080,2,63,630,144.9
1080,3,77,1155,150.15
1080,4,49,196,50.96
1080,5,35,245,66.15
1080,6,14,56,3.92
1080,7,133,133,14.63
1080,8,70,350,52.5
1080,9,84,420,105
1080,10,175,175,19.25
1080,11,133,1197,239.4
1080,12,154,1848,184.8
1080,13,63,945,198.45
1080,14,56,168,38.64
1080,15,112,1120,324.8
1080,16,70,140,14
1080,17,133,1064,159.6
1080,18,70,980,176.4
1080,19,28,140,29.4
1080,20,161,2093,125.58
1080,21,133,1596,367.08
1080,22,63,819,245.7
1080,23,140,280,33.6
1080,24,112,336,67.2
1081,1,56,560,67.2
1081,2,42,84,10.08
1081,3,154,1232,332.64
1081,4,56,112,23.52
1081,5,63,630,37.8
1081,6,70,1050,94.5
1081,7,189,378,41.58
1081,8,63,504,80.64
1081,9,133,266,74.48
1081,10,63,504,30.24
1081,11,168,1512,272.16
1081,12,112,336,47.04
1081,13,70,630,189
1081,14,133,1330,372.4
1081,15,14,84,15.96
1081,16,28,224,60.48
1081,17,21,189,30.24
1081,18,56,448,31.36
1081,19,14,182,40.04
1081,20,210,210,60.9
1081,21,98,294,17.64
1081,22,119,119,9.52
1081,23,56,504,45.36
1081,24,196,2352,376.32
1082,1,70,70,16.1
1082,2,49,637,114.66
1082,3,112,560,106.4
1082,4,7,105,18.9
1082,5,119,1666,383.18
1082,6,70,1050,231
1082,7,154,308,58.52
1082,8,63,882,255.78
1082,9,168,504,115.92
1082,10,175,1225,159.25
1082,11,56,112,5.6
1082,12,14,70,19.6
1082,13,56,504,80.64
1082,14,21,105,25.2
1082,15,28,364,21.84
1082,16,14,126,22.68
1082,17,168,1848,240.24
1082,18,56,728,80.08
1082,19,14,140,32.2
1082,20,140,420,113.4
1082,21,161,483,57.96
1082,22,84,252,47.88
1082,23,147,1176,199.92
1082,24,168,1680,252
1083,1,63,819,155.61
1083,2,28,140,11.2
1083,3,14,140,42
1083,4,126,882,105.84
1083,5,133,399,119.7
1083,6,21,63,9.45
1083,7,161,2254,270.48
1083,8,70,700,98
1083,9,56,448,26.88
1083,10,98,784,164.64
1083,11,133,1463,87.78
1083,12,28,112,30.24
1083,13,70,350,94.5
1083,14,168,2184,436.8
1083,15,175,350,59.5
1083,16,14,154,16.94
1083,17,49,735,198.45
1083,18,70,210,44.1
1083,19,49,196,47.04
1083,20,182,1274,369.46
1083,21,112,896,250.88
1083,22,84,672,154.56
1083,23,28,252,73.08
1083,24,161,1771,247.94
1084,1,70,700,119
1084,2,35,525,89.25
1084,3,28,308,33.88
1084,4,21,315,22.05
1084,5,147,1323,211.68
1084,6,56,840,159.6
1084,7,210,2100,504
1084,8,56,336,26.88
1084,9,133,532,154.28
1084,10,42,462,97.02
1084,11,21,105,19.95
1084,12,175,525,131.25
1084,13,56,392,66.64
1084,14,49,343,89.18
1084,15,119,357,32.13
1084,16,49,735,117.6
1084,17,42,336,16.8
1084,18,70,210,44.1
1084,19,21,42,6.3
1084,20,161,161,20.93
1084,21,147,1176,329.28
1084,22,70,630,163.8
1084,23,154,924,55.44
1084,24,168,1344,80.64
1085,1,70,1050,231
1085,2,42,630,63
1085,3,175,1225,183.75
1085,4,133,665,146.3
1085,5,63,504,105.84
1085,6,70,910,254.8
1085,7,140,840,134.4
1085,8,70,700,49
1085,9,21,42,4.2
1085,10,133,399,95.76
1085,11,168,672,114.24
1085,12,119,119,21.42
1085,13,56,448,112
1085,14,42,630,182.7
1085,15,126,378,83.16
1085,16,21,105,16.8
1085,17,21,126,12.6
1085,18,70,490,147
1085,19,35,455,59.15
1085,20,203,406,40.6
1085,21,91,364,98.28
1085,22,84,168,21.84
1085,23,77,385,38.5
1085,24,98,294,79.38
1086,1,56,840,142.8
1086,2,14,210,42
1086,3,119,476,109.48
1086,4,119,595,47.6
1086,5,49,735,110.25
1086,6,28,28,5.88
1086,7,182,1820,527.8
1086,8,56,504,100.8
1086,9,168,1512,393.12
1086,10,63,252,30.24
1086,11,49,490,137.2
1086,12,126,882,52.92
1086,13,70,980,137.2
1086,14,21,315,31.5
1086,15,175,1750,140
1086,16,35,525,136.5
1086,17,56,168,16.8
1086,18,63,819,204.75
1086,19,49,490,78.4
1086,20,161,805,48.3
1086,21,119,714,171.36
1086,22,168,840,134.4
1086,23,182,1820,491.4
1086,24,21,147,19.11
1087,1,56,840,42
1087,2,42,630,31.5
1087,3,126,1260,201.6
1087,4,133,133,27.93
1087,5,63,315,53.55
1087,6,14,42,4.62
1087,7,161,1449,405.72
1087,8,56,672,114.24
1087,9,49,343,102.9
1087,10,105,1050,126
1087,11,42,630,75.6
1087,12,175,1575,78.75
1087,13,70,1050,52.5
1087,14,56,840,210
1087,15,7,105,10.5
1087,16,49,490,147
1087,17,175,875,140
1087,18,63,630,81.9
1087,19,70,70,9.8
1087,20,168,2016,463.68
1087,21,140,140,30.8
1087,22,77,924,83.16
1087,23,84,504,60.48
